PMID,Title,Abstract,Embedding
36606713,Association of ABO mismatch with the outcomes of allogeneic hematopoietic cell transplantation for acute leukemia,"Allogeneic hematopoietic cell transplantation (allo-HCT) is a potentially curative treatment for acute myeloid leukemia (AML) and acute lymphoblastic leukemia (ALL). While many factors influence the outcomes of allo-HCT, the independent impact of donor-recipient ABO mismatching remains unclear. Using the Center for International Blood and Marrow Transplant Research (CIBMTR) database, we identified patients aged ≥18 years with AML or ALL who underwent allo-HCT between 2008 and 2018. Our objectives were to analyze the outcomes of allo-HCT based on the donor-recipient ABO status (match, minor mismatch, major mismatch, bidirectional mismatch). Among 4946 eligible patients, 2741 patients (55.4%) were ABO matched, 1030 patients (20.8%) had a minor ABO mismatch, 899 patients (18.1%) had a major ABO mismatch, and 276 patients (5.6%) had a bidirectional ABO mismatch. In multivariable analyses, compared to ABO matched allo-HCT, the presence of a major ABO mismatch was associated with worse overall survival (HR 1.16, 95% CI 1.05-1.29; p = 0.005), inferior platelet engraftment (HR 0.83, 95% CI 0.77-0.90; p < 0.001), and higher primary graft failure (HR 1.60, 95% CI 1.12-2.30, p = 0.01). Relapse, acute graft versus host disease (GVHD) grades III-IV and chronic GVHD were not significantly associated with ABO status. While donor age was not significantly associated with outcomes, older recipient age was associated with worse survival and non-relapse mortality. Our study demonstrates that donor-recipient ABO status is independently associated with survival and other post-transplantation outcomes in acute leukemia. This underscores the importance of considering the ABO status in donor selection algorithms and its impact in acute leukemia.","[-1.08250153e+00 -1.16219103e+00  6.33233905e-01  5.13932657e+00
  3.16370153e+00  1.42230606e+00 -3.33544421e+00  2.27441216e+00
 -2.16809511e+00 -5.39022535e-02  5.86206865e+00  1.57968926e+00
 -4.08619642e-03 -2.55031753e+00 -4.83731937e+00 -3.48589802e+00
 -6.71907365e-01  4.56927443e+00  2.00798178e+00 -9.51472580e-01
 -2.58415014e-01  3.08733606e+00 -1.96217716e-01 -3.08472776e+00
  4.78275919e+00  1.33408713e+00 -6.17225456e+00 -3.64421272e+00
 -2.74967670e+00  2.77216172e+00 -3.60421753e+00 -3.79557443e+00
  1.31411397e+00  3.26799721e-01  4.42637861e-01 -5.19472504e+00
 -2.42042631e-01  2.79746580e+00 -1.20926800e+01 -1.90223420e+00
  3.06579065e+00 -3.54696345e+00  5.04137230e+00 -1.92778361e+00
  3.95782709e+00  9.94875789e-01  1.85923731e+00  6.55520916e-01
  6.51759958e+00  3.43892431e+00 -5.81376672e-01 -9.77820158e-01
  2.25526023e+00 -4.68165731e+00  1.09279424e-01  3.24787831e+00
 -4.26226139e-01  3.93532777e+00  4.96987253e-01  2.55924511e+00
  1.23442340e+00 -1.19524312e+00 -1.45159853e+00  1.85811329e+00
 -1.54053122e-02 -1.10235262e+00 -3.09563136e+00  1.12372899e+00
  1.63479722e+00 -1.98132706e+00 -2.14188027e+00 -5.10772610e+00
  2.05095530e+00 -1.10338235e+00 -2.95140386e+00  6.14134669e-01
 -2.10928106e+00  2.34670782e+00 -6.73531675e+00 -1.76516223e+00
 -2.85983562e+00  3.83918834e+00 -2.89487314e+00 -1.43261933e+00
  7.99454451e+00  3.10503960e+00 -6.03406250e-01  3.55665874e+00
  2.73910427e+00  2.18652058e+00 -2.23246455e-01 -6.52997077e-01
 -1.13056473e-01 -1.27704656e+00  8.79246235e-01  1.72233272e+00
 -2.03202534e+00 -1.07232165e+00  2.55149937e+00  2.07538337e-01
  3.54951620e+00 -1.59198642e-02 -2.74059558e+00  4.21614558e-01
 -7.12267494e+00 -4.60169029e+00  3.02350235e+00 -1.10229683e+00
 -1.13286901e+00 -1.73008871e+00 -6.17770958e+00  3.52244973e+00
 -2.16062021e+00 -3.08058882e+00 -2.02295208e+00 -1.83135644e-01
  2.53546309e+00 -1.65461457e+00  1.96982777e+00  5.71071196e+00
 -4.71575379e-01 -4.13662767e+00 -2.22600788e-01  4.80978441e+00
 -3.55474520e+00  1.88410610e-01  6.78066158e+00  4.51233578e+00
 -1.01426446e+00 -4.67417002e-01 -5.45152545e-01  2.19680619e+00
  2.88664758e-01 -2.51073575e+00  2.00765491e+00 -3.20579791e+00
  2.17430139e+00  5.57151604e+00  8.28219175e-01 -4.90215683e+00
  3.52272511e+00  3.19686842e+00  6.26002741e+00 -2.31764466e-02
  1.31963611e+00 -2.25260973e-01  2.03132200e+00 -2.87543321e+00
  1.81069195e-01 -5.96261311e+00  2.17170811e+00  1.55586970e+00
  4.27265167e+00 -1.70339704e+00  1.46749711e+00 -1.53003347e+00
 -3.75388432e+00  2.34275579e+00  4.95324993e+00 -1.00579643e+00
 -1.61681011e-01 -5.47949123e+00 -6.42670250e+00 -8.38972330e-01
  3.32736540e+00 -1.62900209e+00 -2.28768277e+00 -1.09441388e+00
 -4.69957399e+00  3.62011528e+00 -2.08084941e+00  3.56326437e+00
  9.97624636e-01  1.68124413e+00 -5.34003162e+00  5.12178612e+00
 -1.39642358e+00 -7.97022820e+00  5.10152578e+00 -1.07369351e+00
 -3.25514698e+00 -5.28730392e+00  5.33934772e-01 -6.18960381e+00
  4.86255169e-01 -2.51469469e+00 -6.05627251e+00  1.76378822e+00
  2.36077142e+00  3.19811010e+00 -3.51716924e+00  3.65045261e+00
  1.43406570e+00  3.07918930e+00 -3.03074169e+00 -7.84113646e+00
 -1.25802863e+00 -3.78608048e-01  2.07745504e+00  6.43585086e-01
 -9.70494628e-01 -5.26899695e-01 -1.04128432e+00  4.13578629e-01
  1.20042253e+00  5.38372338e-01 -3.33784389e+00  2.72619772e+00
  5.22996902e+00  3.39718103e+00  3.97478700e-01 -2.39380550e+00
 -5.48536062e+00  3.57225490e+00 -1.84809789e-01 -2.83086151e-02
 -2.14215660e+00 -1.94766307e+00  2.63546675e-01 -9.87591207e-01
 -2.72978926e+00 -3.04726315e+00 -4.43144321e+00 -5.38135433e+00
  1.01294537e+01 -3.46853042e+00  6.36252403e+00  1.81656241e+00
  3.71994972e+00  4.72299051e+00  1.44574451e+00 -1.36077690e+00
  1.39235809e-01  1.03302300e-01  4.82759047e+00  5.54911196e-01
 -7.87729692e+00 -7.14730024e-01 -2.55758762e+00  3.68184090e+00
  3.52490693e-01 -1.58473861e+00  3.01338673e-01  3.51611567e+00
  2.08214808e+00  1.71195674e+00 -9.18190479e-01  7.62242138e-01
 -2.17506170e+00 -3.54745954e-01  1.90554082e+00 -5.65622234e+00
  3.59436083e+00 -1.14461815e+00 -2.59293222e+00  3.49788785e-01
  1.04029858e+00  3.35849905e+00  1.34734941e+00 -1.56782258e+00
 -1.80868018e+00  1.97771001e+00  2.08797526e+00  2.51494861e+00
 -8.48238945e-01  4.48605824e+00  1.26357973e-01 -2.33437705e+00
  2.55664372e+00  2.49380422e+00  6.88783646e+00  4.92920578e-01
 -1.98694801e+00 -3.42196774e+00 -2.57954025e+00 -1.02722669e+00
 -2.27997065e+00  3.51819515e+00  2.73464680e+00  2.27898264e+00
 -4.56369686e+00 -2.01882553e+00 -1.21043205e+00  4.64663601e+00
 -2.88147807e+00 -2.67988414e-01  2.85938531e-01  1.77661490e+00
 -1.19305360e+00 -3.87548923e+00  2.11100292e+00  4.70381641e+00
 -7.83387661e-01 -2.05340433e+00 -5.11786759e-01  5.13336658e-02
 -1.76405847e+00  2.00690770e+00 -4.30932140e+00  4.67404175e+00
  5.57461023e-01  8.07169795e-01  2.20936251e+00 -6.42058706e+00
  3.02249074e+00 -7.11506307e-02  2.13897920e+00 -5.49740791e-02
  5.53279459e-01 -7.84967756e+00  1.78397369e+00  1.45096064e+00
  3.62891865e+00  2.74697733e+00  1.61927915e+00  1.49766755e+00
  2.63014555e-01  2.60376287e+00 -1.35859752e+00  7.98751175e-01
  7.44959593e-01 -1.78883052e+00 -5.40207243e+00  9.71533418e-01
 -8.67348790e-01 -2.86613417e+00 -2.90552139e+00  2.63523531e+00
  1.93564534e-01 -2.94628072e+00 -1.75494123e+00  6.19109058e+00
 -3.32823813e-01  9.93409824e+00  2.16214657e+00  3.63954592e+00
 -3.92817676e-01 -1.16103864e+00  3.57536840e+00 -5.18234015e-01
 -4.51161087e-01  8.79481018e-01  1.51784599e+00  5.97854328e+00
  3.34810662e+00 -7.37043321e-01 -3.98412275e+00 -3.95231247e+00
 -4.69665825e-01  5.78217208e-01  1.30123317e-01  2.88144112e+00
  2.88545895e+00  1.91832662e+00  1.86522233e+00  1.37656426e+00
  4.26209450e+00  1.05837607e+00  9.38769758e-01 -8.84909779e-02
  1.33922124e+00  3.22991180e+00 -1.92573261e+00  9.01538134e-03
  6.31424963e-01 -1.26029515e+00  5.56528711e+00 -7.97500324e+00
  1.28658915e+00 -5.70414400e+00 -1.59416890e+00 -3.54278326e+00
  2.56632805e+00 -6.97448969e-01 -5.33737361e-01 -3.13275981e+00
 -3.80772233e+00 -2.41464663e+00  2.71435809e+00  4.79435116e-01
 -5.35143661e+00  3.57561827e+00 -4.30438662e+00  3.49858403e+00
  7.17923164e-01  1.30884933e+00  3.33127439e-01  4.98479128e+00
  3.13627863e+00  1.33753073e+00 -4.91080618e+00  4.15917873e+00
 -5.05802274e-01 -1.52346003e+00 -3.40093827e+00 -9.30373371e-01
 -6.00655556e+00 -4.56883907e+00  1.50131619e+00  1.17036343e-01
  5.80896759e+00 -4.79880428e+00  6.13821602e+00  5.86778522e-01
  6.74377918e-01  8.75819683e-01  3.87973189e-01  5.62250042e+00
  4.30465698e+00  2.40589485e-01  5.41498721e-01 -2.90295672e+00
  1.14489698e+00 -4.66614294e+00 -2.40154362e+00  2.44134402e+00
 -2.53024745e+00  1.05203700e+00  4.89343023e+00  3.30164433e+00
  5.38993657e-01 -2.88988924e+00  4.10906601e+00  1.00591207e+00
 -2.17200136e+00 -1.00828373e+00 -9.87078547e-02 -1.40374541e+00
 -1.25157642e+00  5.23919868e+00  8.15542817e-01  7.96221435e-01
  4.23503971e+00  6.42677546e-01  1.11855924e+00 -2.35463095e+00
 -3.87041807e+00  1.66532278e+00  2.07644296e+00 -2.46013328e-01
  3.04320526e+00 -4.15335512e+00 -1.35681868e+00  7.59015203e-01
 -1.72604465e+00 -1.77776170e+00  1.34439266e+00  2.04237032e+00
 -8.23103368e-01  1.26626682e+00  3.29079628e+00 -2.45940518e+00
  6.36242390e-01  2.01865482e+00 -5.53507686e-01  1.97289789e+00
 -2.61510515e+00  9.91256475e-01 -1.68969822e+00 -1.34276056e+00
 -2.61741638e+00 -5.89269578e-01 -8.05759430e-01  1.14564431e+00
  1.59077990e+00 -6.27396536e+00  2.76218081e+00 -3.13515902e+00
  1.57452273e+00 -3.33216238e+00  2.89596057e+00 -1.50425541e+00
 -1.56305826e+00 -1.74890184e+00  4.38533545e-01 -5.18027020e+00
  1.14922178e+00 -4.61052895e+00  4.20147324e+00 -1.51883876e+00
 -2.79307032e+00 -8.36723149e-02  3.27529979e+00 -1.40274656e+00
 -2.11431551e+00 -3.03595734e+00 -1.51255190e+00 -2.05665684e+00
  1.00880611e+00  2.04101086e+00  4.68802691e+00  2.53349566e+00
  2.00130391e+00  9.00954008e-03 -8.82985592e-02 -3.11119318e+00
 -6.06081772e+00  1.01797867e+01 -3.86866903e+00 -2.10914469e+00
 -5.81697512e+00  6.98948741e-01  2.63980055e+00 -2.55126953e+00
 -1.41809714e+00  1.00852680e+00 -2.39416027e+00  2.15033913e+00
 -8.39810789e-01  3.97237867e-01 -3.76322508e+00 -3.93230140e-01
 -1.22998857e+00  6.91102087e-01  3.42576599e+00  2.96178937e-01
 -9.54352617e-01 -6.62557602e-01 -3.84969950e-01 -4.70078802e+00
 -2.35928798e+00 -4.15414810e+00 -4.48015022e+00  2.55408335e+00
  1.35807323e+00  2.44165206e+00 -2.01167727e+00 -1.09972715e+00
  2.77922153e+00  3.12450600e+00 -1.58602268e-01  4.26477528e+00
  1.03711367e+00 -4.53453481e-01  3.72193336e+00  5.41268706e-01
  6.23446989e+00  6.10463905e+00 -2.54506445e+00 -1.66562617e+00
  3.53694391e+00  1.47382736e+00 -1.06398094e+00 -3.72174406e+00
 -5.41872549e+00 -8.04836333e-01 -5.44840050e+00 -8.53507805e+00
 -2.66546941e+00 -5.22515488e+00 -1.69381320e-01  1.43289161e+00
  3.82605195e+00  2.40177035e-01 -1.29402864e+00  3.55297112e+00
  3.11275196e+00  2.40902162e+00 -9.01864529e-01 -1.40777087e+00
  5.09059715e+00 -3.40133691e+00 -1.86606503e+00  5.71799421e+00
 -2.15441376e-01  1.07075262e+00  9.05872107e-01 -2.31659508e+00
 -2.88060689e+00 -2.59701896e+00 -5.73678446e+00  1.16522920e+00
  4.63873446e-01  8.85977983e-01  7.44270205e-01  1.74759650e+00
  1.10682716e+01 -5.09931564e+00  4.25253212e-01  2.89648342e+00
 -2.89836264e+00 -2.69922233e+00  3.67444277e+00 -1.24938178e+00
 -1.69412613e+00  6.61452293e+00 -3.09914494e+00  8.61230850e+00
  9.00089741e-04 -2.96807218e+00  2.98018622e+00  4.13086987e+00
 -3.37116033e-01  4.89024043e-01 -3.66221404e+00 -6.22572231e+00
  1.34459352e+00 -3.15652394e+00  1.53714132e+00 -1.42413032e+00
 -2.73957539e+00  8.13354850e-01 -1.45783460e+00 -4.96354532e+00
  2.96468520e+00 -1.25607944e+00  8.11973381e+00  1.66055739e+00
 -5.41277111e-01  6.08425999e+00  1.69162750e+00  4.33622694e+00
  1.92468185e+01 -3.44956875e+00  5.44736242e+00  1.51990891e-01
 -1.87684834e+00  6.49263024e-01 -3.63512182e+00 -4.97192621e-01
  2.54813123e+00  7.57294536e-01 -2.18758011e+00 -3.99151540e+00
  4.14617985e-01  5.25000453e-01 -1.24675536e+00 -1.22608685e+00
 -2.57845640e+00  1.38178003e+00  1.18036950e+00 -6.36401129e+00
  2.36228633e+00  3.50663424e-01  7.73803043e+00  6.73087978e+00
  2.35415101e+00  2.36690903e+00  2.16685915e+00 -2.99287605e+00
 -1.15250409e+00  1.48816061e+00 -1.34770894e+00  1.46289921e+00
  4.75150108e+00 -4.06823349e+00 -3.06723070e+00 -9.71839726e-01
  2.96970201e+00 -8.96992874e+00  1.45717025e+00 -5.49392414e+00
  3.82801247e+00 -3.21627212e+00 -5.34608960e-01 -3.32543492e-01
 -6.24925947e+00 -3.98166567e-01 -2.68303609e+00  4.33989406e-01
 -3.92282367e+00  3.08410376e-02  1.73597252e+00 -3.12123775e+00
 -3.24040389e+00  1.35814714e+00  9.21182513e-01 -2.45509386e+00
  4.22846222e+00  2.23830414e+00  9.55881298e-01 -6.93056762e-01
 -1.38779366e+00 -1.37117457e+00 -3.09067059e+00 -2.96427631e+00
 -7.36967087e+00  5.21856070e-01 -3.62109280e+00  9.96378958e-02
  2.17953658e+00  3.00917363e+00  4.56518203e-01 -2.45630121e+00
  4.66273594e+00  1.89821255e+00 -1.23021960e+00  1.06114602e+00
  3.82290220e+00 -2.75911665e+00  6.96968913e-01  1.10955346e+00
 -2.78661346e+00  3.13374162e+00 -3.35086107e+00 -1.84769857e+00
  4.92500448e+00  2.69059181e-01  1.46668482e+00 -2.18181753e+00
  9.97706771e-01 -7.43066132e-01  2.00414014e+00 -1.97069049e+00
 -1.02957225e+00  7.29168987e+00 -4.18103904e-01 -4.09199142e+00
 -1.11997020e+00 -1.71908593e+00 -4.45888758e+00 -8.45989943e-01
  3.69471908e-02 -1.54242957e+00  6.80149221e+00  4.07904768e+00
 -2.36295223e+00  4.21517992e+00  1.45158994e+00 -1.55403972e+00
  3.54493403e+00  8.09857845e-01  1.02837956e+00 -3.75963020e+00
  1.90728724e-01  2.36648846e+00 -3.49588323e+00  3.77423763e-01
  7.53908515e-01  3.24626064e+00 -1.64978313e+00 -8.46386671e-01
  4.57695389e+00  1.25879669e+00  1.29674160e+00 -1.19501495e+00
  1.69386697e+00 -6.19112313e-01 -2.37359238e+00  4.39325762e+00
  2.70631599e+00  3.56327438e+00  2.62114620e+00 -4.02271557e+00
 -1.87793624e+00  2.75534719e-01 -1.99144781e-01  4.58391285e+00
  3.80059004e+00  1.30330622e+00  3.17211962e+00  8.61504936e+00
  1.94885540e+00 -6.73952961e+00 -3.20487237e+00  9.16594887e+00
  1.17382717e+00 -4.35602379e+00  1.10679412e+00  2.94483733e+00
  6.11993980e+00  3.93168306e+00 -5.86359406e+00 -2.39755511e+00
  4.50732088e+00  6.26713562e+00 -1.92818069e+00 -2.88800836e+00]"
